frame trackId x y sceneId metaId
4284 11 1878.0 1032.0 coupa_0 5
4296 11 1878.0 1039.0 coupa_0 5
4308 11 1883.5 1043.5 coupa_0 5
0 12 1539.5 578.0 coupa_0 6
12 12 1484.5 576.0 coupa_0 6
24 12 1484.5 576.0 coupa_0 6
36 12 1459.5 571.0 coupa_0 6
48 12 1432.5 569.0 coupa_0 6
60 12 1407.5 564.0 coupa_0 6
72 12 1382.5 562.0 coupa_0 6
84 12 1355.5 560.0 coupa_0 6
96 12 1330.5 555.0 coupa_0 6
108 12 1303.5 553.0 coupa_0 6
120 12 1278.5 551.0 coupa_0 6
132 12 1253.5 546.0 coupa_0 6
144 12 1226.5 544.0 coupa_0 6
156 12 1201.5 539.0 coupa_0 6
168 12 1173.5 537.0 coupa_0 6
180 12 1149.5 535.0 coupa_0 6
192 12 1127.5 530.0 coupa_0 6
204 12 1105.5 528.0 coupa_0 6
216 12 1083.5 524.0 coupa_0 6
228 12 1061.5 521.0 coupa_0 6
2004 15 595.0 1066.5 coupa_0 7
2016 15 595.0 1046.0 coupa_0 7
2028 15 595.0 1024.0 coupa_0 7
2040 15 595.0 1004.0 coupa_0 7
2052 15 595.0 982.0 coupa_0 7
2064 15 595.0 960.5 coupa_0 7
2076 15 595.0 940.0 coupa_0 7
2088 15 595.0 917.0 coupa_0 7
2100 15 595.0 893.5 coupa_0 7
2112 15 595.0 870.5 coupa_0 7
2124 15 596.0 847.5 coupa_0 7
2136 15 599.0 826.0 coupa_0 7
2148 15 599.0 804.5 coupa_0 7
2160 15 602.0 783.0 coupa_0 7
2172 15 605.0 761.0 coupa_0 7
2184 15 607.0 739.5 coupa_0 7
2196 15 610.0 719.0 coupa_0 7
2208 15 619.5 700.0 coupa_0 7
2220 15 632.0 681.5 coupa_0 7
2232 15 643.5 662.0 coupa_0 7
1932 16 882.5 18.0 coupa_0 8
1944 16 874.5 28.0 coupa_0 8
1956 16 868.5 39.5 coupa_0 8
1968 16 860.5 49.5 coupa_0 8
1980 16 852.5 59.5 coupa_0 8
1992 16 835.5 69.0 coupa_0 8
2004 16 819.5 75.5 coupa_0 8
2016 16 802.5 80.5 coupa_0 8
2028 16 786.5 85.0 coupa_0 8
2040 16 768.0 88.5 coupa_0 8
2052 16 752.0 91.5 coupa_0 8
2064 16 732.5 96.5 coupa_0 8
2076 16 716.0 100.5 coupa_0 8
2088 16 699.5 104.5 coupa_0 8
2100 16 681.5 108.5 coupa_0 8
2112 16 664.0 113.5 coupa_0 8
2124 16 646.0 117.5 coupa_0 8
2136 16 629.5 120.5 coupa_0 8
2148 16 613.0 124.5 coupa_0 8
2160 16 599.0 127.5 coupa_0 8
5232 20 831.5 1060.5 coupa_0 9
5244 20 834.0 1044.5 coupa_0 9
5256 20 837.0 1026.5 coupa_0 9
5268 20 842.5 1010.5 coupa_0 9
5280 20 845.0 994.5 coupa_0 9
5292 20 848.0 978.5 coupa_0 9
5304 20 851.0 960.5 coupa_0 9
5316 20 853.5 942.0 coupa_0 9
5328 20 856.0 924.0 coupa_0 9
5340 20 867.0 910.5 coupa_0 9
5352 20 881.0 899.0 coupa_0 9
5364 20 896.5 887.5 coupa_0 9
5376 20 912.5 876.0 coupa_0 9
5388 20 929.5 871.5 coupa_0 9
5400 20 953.5 844.5 coupa_0 9
5412 20 962.5 833.0 coupa_0 9
5424 20 964.5 828.5 coupa_0 9
5436 20 973.5 814.5 coupa_0 9
5448 20 984.5 796.5 coupa_0 9
5460 20 997.5 778.0 coupa_0 9
3504 21 1124.5 888.5 coupa_0 10
3516 21 1124.5 888.5 coupa_0 10
3528 21 1124.5 888.5 coupa_0 10
3540 21 1124.5 888.5 coupa_0 10
3552 21 1124.5 888.5 coupa_0 10
3564 21 1124.5 888.5 coupa_0 10
3576 21 1124.5 888.5 coupa_0 10
3588 21 1124.5 888.5 coupa_0 10
3600 21 1124.5 888.5 coupa_0 10
3612 21 1127.0 888.5 coupa_0 10
3624 21 1127.0 888.5 coupa_0 10
3636 21 1127.0 888.5 coupa_0 10
3648 21 1127.0 888.5 coupa_0 10
3660 21 1127.0 888.5 coupa_0 10
3672 21 1127.0 888.5 coupa_0 10
3684 21 1127.0 888.5 coupa_0 10
3696 21 1127.0 888.5 coupa_0 10
3708 21 1127.0 888.5 coupa_0 10
3720 21 1130.0 888.5 coupa_0 10
3732 21 1130.0 888.5 coupa_0 10
5004 23 779.0 391.0 coupa_0 11
5016 23 779.0 391.0 coupa_0 11
5028 23 779.0 391.0 coupa_0 11
5040 23 779.0 391.0 coupa_0 11
5052 23 779.0 391.0 coupa_0 11
5064 23 779.0 391.0 coupa_0 11
5076 23 779.0 391.0 coupa_0 11
5088 23 779.0 391.0 coupa_0 11
5100 23 779.0 391.0 coupa_0 11
5112 23 779.0 391.0 coupa_0 11
5124 23 779.0 391.0 coupa_0 11
5136 23 779.0 391.0 coupa_0 11
5148 23 779.0 391.0 coupa_0 11
5160 23 779.0 391.0 coupa_0 11
5172 23 779.0 391.0 coupa_0 11
5184 23 779.0 391.0 coupa_0 11
5196 23 779.0 391.0 coupa_0 11
5208 23 779.0 391.0 coupa_0 11
5220 23 779.0 391.0 coupa_0 11
5232 23 779.0 391.0 coupa_0 11
3048 24 669.5 443.5 coupa_0 12
3060 24 669.5 443.5 coupa_0 12
3072 24 669.5 443.5 coupa_0 12
3084 24 672.0 443.5 coupa_0 12
3096 24 672.0 443.5 coupa_0 12
3108 24 674.5 443.5 coupa_0 12
3120 24 674.5 443.5 coupa_0 12
3132 24 674.5 443.5 coupa_0 12
3144 24 677.5 443.5 coupa_0 12
3156 24 677.5 443.5 coupa_0 12
3168 24 680.5 443.5 coupa_0 12
3180 24 680.5 443.5 coupa_0 12
3192 24 680.5 443.5 coupa_0 12
3204 24 683.0 443.5 coupa_0 12
3216 24 683.0 443.5 coupa_0 12
3228 24 683.0 441.0 coupa_0 12
3240 24 683.0 441.0 coupa_0 12
3252 24 681.5 441.0 coupa_0 12
3264 24 680.5 439.0 coupa_0 12
3276 24 679.0 439.0 coupa_0 12
5508 25 826.0 451.5 coupa_0 13
5520 25 813.5 463.0 coupa_0 13
5532 25 802.5 473.0 coupa_0 13
5544 25 790.0 484.5 coupa_0 13
5556 25 778.0 496.0 coupa_0 13
5568 25 769.5 507.5 coupa_0 13
5580 25 778.0 521.0 coupa_0 13
5592 25 786.0 532.5 coupa_0 13
5604 25 794.5 546.0 coupa_0 13
5616 25 802.5 559.5 coupa_0 13
5628 25 811.0 571.0 coupa_0 13
5640 25 819.0 584.5 coupa_0 13
5652 25 827.5 598.5 coupa_0 13
5664 25 838.5 609.5 coupa_0 13
5676 25 860.5 612.0 coupa_0 13
5688 25 879.5 614.5 coupa_0 13
5700 25 901.5 616.5 coupa_0 13
5712 25 923.5 619.0 coupa_0 13
5724 25 943.0 621.0 coupa_0 13
5736 25 965.0 623.5 coupa_0 13
3012 27 255.5 201.0 coupa_0 14
3024 27 255.5 201.0 coupa_0 14
3036 27 255.5 201.0 coupa_0 14
3048 27 255.5 201.0 coupa_0 14
3060 27 255.5 201.0 coupa_0 14
3072 27 255.5 199.5 coupa_0 14
3084 27 255.5 199.5 coupa_0 14
3096 27 255.5 199.5 coupa_0 14
3108 27 255.5 199.5 coupa_0 14
3120 27 255.5 199.5 coupa_0 14
3132 27 255.5 198.5 coupa_0 14
3144 27 255.5 198.5 coupa_0 14
3156 27 255.5 198.5 coupa_0 14
3168 27 255.5 198.5 coupa_0 14
3180 27 254.0 198.5 coupa_0 14
3192 27 254.0 197.5 coupa_0 14
3204 27 254.0 197.5 coupa_0 14
3216 27 254.0 197.5 coupa_0 14
3228 27 254.0 197.5 coupa_0 14
3240 27 254.0 197.5 coupa_0 14
8172 30 1104.0 14.5 coupa_0 15
8184 30 1091.5 25.5 coupa_0 15
8196 30 1080.5 39.5 coupa_0 15
8208 30 1069.5 53.0 coupa_0 15
8220 30 1058.5 64.5 coupa_0 15
8232 30 1047.5 78.0 coupa_0 15
8244 30 1029.5 92.0 coupa_0 15
8256 30 1013.0 105.5 coupa_0 15
8268 30 993.5 119.0 coupa_0 15
8280 30 980.0 135.0 coupa_0 15
8292 30 971.5 153.0 coupa_0 15
8304 30 966.5 169.0 coupa_0 15
8316 30 958.0 187.5 coupa_0 15
8328 30 949.5 205.5 coupa_0 15
8340 30 944.5 221.5 coupa_0 15
8352 30 936.0 240.0 coupa_0 15
8364 30 930.5 258.0 coupa_0 15
8376 30 922.5 278.5 coupa_0 15
8388 30 914.0 299.0 coupa_0 15
8400 30 905.5 319.5 coupa_0 15
7680 31 766.5 1048.0 coupa_0 16
7692 31 768.0 1041.0 coupa_0 16
7704 31 769.5 1037.0 coupa_0 16
7716 31 771.0 1032.0 coupa_0 16
7728 31 774.0 1026.5 coupa_0 16
7740 31 775.0 1021.0 coupa_0 16
7752 31 776.5 1015.0 coupa_0 16
7764 31 778.0 1010.5 coupa_0 16
7776 31 780.5 1005.0 coupa_0 16
7788 31 780.5 999.0 coupa_0 16
7800 31 783.5 990.0 coupa_0 16
7812 31 783.5 979.0 coupa_0 16
7824 31 783.5 967.0 coupa_0 16
7836 31 786.0 956.0 coupa_0 16
7848 31 786.0 944.5 coupa_0 16
7860 31 786.0 933.0 coupa_0 16
7872 31 789.0 922.0 coupa_0 16
7884 31 789.0 913.0 coupa_0 16
7896 31 789.0 901.0 coupa_0 16
7908 31 789.0 890.0 coupa_0 16
9744 33 28.5 255.5 coupa_0 17
9756 33 42.0 255.5 coupa_0 17
9768 33 56.0 255.5 coupa_0 17
9780 33 70.0 255.5 coupa_0 17
9792 33 86.0 255.5 coupa_0 17
9804 33 101.5 249.0 coupa_0 17
9816 33 118.0 244.5 coupa_0 17
9828 33 134.5 241.0 coupa_0 17
9840 33 162.0 243.0 coupa_0 17
9852 33 186.5 243.0 coupa_0 17
9864 33 200.5 245.5 coupa_0 17
9876 33 214.0 247.5 coupa_0 17
9888 33 228.0 247.5 coupa_0 17
9900 33 241.5 250.0 coupa_0 17
9912 33 255.5 250.0 coupa_0 17
9924 33 269.0 247.5 coupa_0 17
9936 33 285.5 245.5 coupa_0 17
9948 33 299.5 243.0 coupa_0 17
9960 33 316.0 241.0 coupa_0 17
9972 33 329.5 241.0 coupa_0 17
11520 36 1025.5 1010.5 coupa_0 18
11532 36 1025.5 988.0 coupa_0 18
11544 36 1025.5 965.0 coupa_0 18
11556 36 1028.5 947.0 coupa_0 18
11568 36 1036.5 933.0 coupa_0 18
11580 36 1047.5 922.0 coupa_0 18
11592 36 1061.5 908.0 coupa_0 18
11604 36 1074.5 894.0 coupa_0 18
11616 36 1085.5 883.0 coupa_0 18
11628 36 1096.5 876.0 coupa_0 18
11640 36 1107.5 869.0 coupa_0 18
11652 36 1105.5 869.0 coupa_0 18
11664 36 1102.5 869.0 coupa_0 18
11676 36 1099.5 872.0 coupa_0 18
11688 36 1094.5 872.0 coupa_0 18
11700 36 1091.5 874.0 coupa_0 18
11712 36 1088.5 876.0 coupa_0 18
11724 36 1083.5 876.0 coupa_0 18
11736 36 1080.5 881.0 coupa_0 18
11748 36 1069.5 888.0 coupa_0 18
11544 37 1026.5 999.5 coupa_0 19
11556 37 1032.5 985.5 coupa_0 19
11568 37 1037.5 971.5 coupa_0 19
11580 37 1043.5 958.5 coupa_0 19
11592 37 1048.5 944.5 coupa_0 19
11604 37 1054.5 933.5 coupa_0 19
11616 37 1061.0 921.5 coupa_0 19
11628 37 1069.5 912.5 coupa_0 19
11640 37 1077.5 903.5 coupa_0 19
11652 37 1088.5 892.5 coupa_0 19
11664 37 1102.5 876.5 coupa_0 19
11676 37 1102.5 876.5 coupa_0 19
11688 37 1102.5 876.5 coupa_0 19
11700 37 1102.5 876.5 coupa_0 19
11712 37 1102.5 876.5 coupa_0 19
11724 37 1102.5 876.5 coupa_0 19
11736 37 1102.5 876.5 coupa_0 19
11748 37 1102.5 876.5 coupa_0 19
11760 37 1102.5 876.5 coupa_0 19
11772 37 1102.5 876.5 coupa_0 19
6504 38 776.5 398.0 coupa_0 20
6516 38 776.5 398.0 coupa_0 20
6528 38 776.5 398.0 coupa_0 20
6540 38 776.5 398.0 coupa_0 20
6552 38 776.5 398.0 coupa_0 20
6564 38 776.5 398.0 coupa_0 20
6576 38 776.5 398.0 coupa_0 20
6588 38 776.5 398.0 coupa_0 20
6600 38 776.5 398.0 coupa_0 20
6612 38 776.5 398.0 coupa_0 20
6624 38 776.5 398.0 coupa_0 20
6636 38 776.5 398.0 coupa_0 20
6648 38 776.5 398.0 coupa_0 20
6660 38 776.5 398.0 coupa_0 20
6672 38 776.5 398.0 coupa_0 20
6684 38 776.5 398.0 coupa_0 20
6696 38 776.5 398.0 coupa_0 20
6708 38 776.5 398.0 coupa_0 20
6720 38 776.5 398.0 coupa_0 20
6732 38 776.5 398.0 coupa_0 20
6348 39 761.0 463.0 coupa_0 21
6360 39 748.0 463.0 coupa_0 21
6372 39 737.0 463.0 coupa_0 21
6384 39 723.0 463.0 coupa_0 21
6396 39 712.0 463.0 coupa_0 21
6408 39 701.0 463.0 coupa_0 21
6420 39 687.0 462.0 coupa_0 21
6432 39 676.0 459.5 coupa_0 21
6444 39 662.0 457.0 coupa_0 21
6456 39 649.0 453.0 coupa_0 21
6468 39 638.0 453.0 coupa_0 21
6480 39 627.0 453.0 coupa_0 21
6492 39 616.0 453.0 coupa_0 21
6504 39 608.5 453.0 coupa_0 21
6516 39 608.5 454.0 coupa_0 21
6528 39 607.5 456.0 coupa_0 21
6540 39 607.5 457.0 coupa_0 21
6552 39 607.5 459.5 coupa_0 21
6564 39 606.0 460.5 coupa_0 21
6576 39 613.0 463.0 coupa_0 21
10500 40 787.5 391.0 coupa_0 22
10512 40 787.5 391.0 coupa_0 22
10524 40 787.5 391.0 coupa_0 22
10536 40 787.5 391.0 coupa_0 22
10548 40 787.5 391.0 coupa_0 22
10560 40 787.5 391.0 coupa_0 22
10572 40 787.5 391.0 coupa_0 22
10584 40 787.5 391.0 coupa_0 22
10596 40 787.5 391.0 coupa_0 22
10608 40 787.5 391.0 coupa_0 22
10620 40 787.5 391.0 coupa_0 22
10632 40 787.5 391.0 coupa_0 22
10644 40 787.5 391.0 coupa_0 22
10656 40 787.5 391.0 coupa_0 22
10668 40 787.5 391.0 coupa_0 22
10680 40 787.5 391.0 coupa_0 22
10692 40 787.5 391.0 coupa_0 22
10704 40 787.5 391.0 coupa_0 22
10716 40 787.5 391.0 coupa_0 22
10728 40 787.5 391.0 coupa_0 22
11616 41 1598.5 426.5 coupa_0 23
11628 41 1598.5 406.0 coupa_0 23
11640 41 1598.5 386.5 coupa_0 23
11652 41 1596.0 361.5 coupa_0 23
11664 41 1590.5 329.5 coupa_0 23
11676 41 1587.5 309.5 coupa_0 23
11688 41 1585.0 286.5 coupa_0 23
11700 41 1585.0 265.5 coupa_0 23
11712 41 1585.0 245.5 coupa_0 23
11724 41 1585.0 224.5 coupa_0 23
11736 41 1585.0 204.5 coupa_0 23
11748 41 1585.0 181.5 coupa_0 23
11760 41 1586.5 161.5 coupa_0 23
11772 41 1589.0 138.5 coupa_0 23
11784 41 1589.0 117.5 coupa_0 23
11796 41 1589.0 99.5 coupa_0 23
11808 41 1589.0 79.5 coupa_0 23
11820 41 1592.0 60.5 coupa_0 23
11832 41 1594.5 40.5 coupa_0 23
11844 41 1597.5 23.5 coupa_0 23
11712 42 1526.0 571.0 coupa_0 24
11724 42 1504.0 569.0 coupa_0 24
11736 42 1479.0 566.5 coupa_0 24
11748 42 1454.5 562.0 coupa_0 24
11760 42 1432.5 559.5 coupa_0 24
11772 42 1407.5 557.5 coupa_0 24
11784 42 1385.5 553.0 coupa_0 24
11796 42 1363.5 550.5 coupa_0 24
11808 42 1344.5 550.5 coupa_0 24
11820 42 1325.0 548.5 coupa_0 24
11832 42 1306.0 548.5 coupa_0 24
11844 42 1286.5 546.0 coupa_0 24
11856 42 1267.5 546.0 coupa_0 24
11868 42 1248.0 543.5 coupa_0 24
11880 42 1229.0 543.5 coupa_0 24
11892 42 1207.0 539.0 coupa_0 24
11904 42 1185.0 537.0 coupa_0 24
11916 42 1165.5 534.5 coupa_0 24
11928 42 1143.5 532.5 coupa_0 24
11940 42 1121.5 530.0 coupa_0 24
0 43 1471.0 777.0 coupa_0 25
12 43 1471.0 777.0 coupa_0 25
24 43 1471.0 777.0 coupa_0 25
36 43 1471.0 777.0 coupa_0 25
48 43 1471.0 777.0 coupa_0 25
60 43 1471.0 777.0 coupa_0 25
72 43 1471.0 777.0 coupa_0 25
84 43 1471.0 777.0 coupa_0 25
96 43 1471.0 777.0 coupa_0 25
108 43 1471.0 777.0 coupa_0 25
120 43 1471.0 777.0 coupa_0 25
132 43 1471.0 777.0 coupa_0 25
144 43 1471.0 777.0 coupa_0 25
156 43 1471.0 777.0 coupa_0 25
168 43 1471.0 777.0 coupa_0 25
180 43 1471.0 777.0 coupa_0 25
192 43 1471.0 777.0 coupa_0 25
204 43 1471.0 777.0 coupa_0 25
216 43 1471.0 777.0 coupa_0 25
228 43 1471.0 777.0 coupa_0 25
5484 46 535.5 1064.0 coupa_0 26
5496 46 533.5 1050.5 coupa_0 26
5508 46 530.5 1035.5 coupa_0 26
5520 46 530.5 1017.5 coupa_0 26
5532 46 530.5 1000.5 coupa_0 26
5544 46 527.5 984.5 coupa_0 26
5556 46 527.5 966.0 coupa_0 26
5568 46 527.5 949.0 coupa_0 26
5580 46 524.5 932.0 coupa_0 26
5592 46 524.5 914.0 coupa_0 26
5604 46 524.5 897.0 coupa_0 26
5616 46 522.5 879.5 coupa_0 26
5628 46 522.5 861.5 coupa_0 26
5640 46 522.5 845.5 coupa_0 26
5652 46 519.5 828.5 coupa_0 26
5664 46 519.5 810.0 coupa_0 26
5676 46 519.5 793.5 coupa_0 26
5688 46 516.5 776.0 coupa_0 26
5700 46 516.5 757.5 coupa_0 26
5712 46 516.5 740.5 coupa_0 26
5676 47 27.0 570.0 coupa_0 27
5688 47 27.0 570.0 coupa_0 27
5700 47 32.5 556.0 coupa_0 27
5712 47 38.0 541.5 coupa_0 27
5724 47 46.5 527.0 coupa_0 27
5736 47 54.5 511.0 coupa_0 27
5748 47 60.0 497.0 coupa_0 27
5760 47 68.5 481.0 coupa_0 27
5772 47 74.0 466.0 coupa_0 27
5784 47 82.0 451.5 coupa_0 27
5796 47 90.5 437.0 coupa_0 27
5808 47 96.0 422.0 coupa_0 27
5820 47 104.0 407.0 coupa_0 27
5832 47 112.5 391.0 coupa_0 27
5844 47 118.0 377.5 coupa_0 27
5856 47 129.0 364.0 coupa_0 27
5868 47 142.5 355.0 coupa_0 27
5880 47 156.5 343.0 coupa_0 27
5892 47 170.0 332.0 coupa_0 27
5904 47 186.5 323.0 coupa_0 27
5676 48 34.0 641.5 coupa_0 28
5688 48 34.0 641.5 coupa_0 28
5700 48 39.5 628.0 coupa_0 28
5712 48 47.5 609.5 coupa_0 28
5724 48 56.0 593.5 coupa_0 28
5736 48 64.5 577.5 coupa_0 28
5748 48 72.5 562.0 coupa_0 28
5760 48 80.5 546.0 coupa_0 28
5772 48 89.0 530.0 coupa_0 28
5784 48 97.5 514.5 coupa_0 28
5796 48 105.5 498.5 coupa_0 28
5808 48 116.5 482.5 coupa_0 28
5820 48 124.5 466.5 coupa_0 28
5832 48 133.0 450.5 coupa_0 28
5844 48 141.5 434.5 coupa_0 28
5856 48 152.5 420.5 coupa_0 28
5868 48 163.5 411.5 coupa_0 28
5880 48 177.0 402.5 coupa_0 28
5892 48 189.5 393.5 coupa_0 28
5904 48 201.5 384.5 coupa_0 28
5004 49 222.5 232.0 coupa_0 29
5016 49 222.5 232.0 coupa_0 29
5028 49 222.5 232.0 coupa_0 29
5040 49 222.5 232.0 coupa_0 29
5052 49 222.5 232.0 coupa_0 29
5064 49 225.0 232.0 coupa_0 29
5076 49 225.0 232.0 coupa_0 29
5088 49 225.0 232.0 coupa_0 29
5100 49 225.0 232.0 coupa_0 29
5112 49 228.0 232.0 coupa_0 29
5124 49 228.0 232.0 coupa_0 29
5136 49 228.0 232.0 coupa_0 29
5148 49 228.0 232.0 coupa_0 29
5160 49 228.0 232.0 coupa_0 29
5172 49 230.5 232.0 coupa_0 29
5184 49 230.5 232.0 coupa_0 29
5196 49 230.5 232.0 coupa_0 29
5208 49 230.5 232.0 coupa_0 29
5220 49 233.5 232.0 coupa_0 29
5232 49 233.5 232.0 coupa_0 29
5544 50 45.0 307.0 coupa_0 30
5556 50 64.0 307.0 coupa_0 30
5568 50 83.5 307.0 coupa_0 30
5580 50 103.0 309.0 coupa_0 30
5592 50 122.0 309.0 coupa_0 30
5604 50 141.0 309.0 coupa_0 30
5616 50 160.5 311.5 coupa_0 30
5628 50 180.0 311.5 coupa_0 30
5640 50 197.5 311.5 coupa_0 30
5652 50 217.0 314.0 coupa_0 30
5664 50 236.0 314.0 coupa_0 30
5676 50 255.5 314.0 coupa_0 30
5688 50 274.5 316.0 coupa_0 30
5700 50 294.0 316.0 coupa_0 30
5712 50 313.0 318.0 coupa_0 30
5724 50 332.5 318.0 coupa_0 30
5736 50 351.5 318.0 coupa_0 30
5748 50 371.0 323.0 coupa_0 30
5760 50 387.5 330.0 coupa_0 30
5772 50 406.5 336.5 coupa_0 30
504 51 1119.0 882.0 coupa_0 31
516 51 1119.0 882.0 coupa_0 31
528 51 1119.0 882.0 coupa_0 31
540 51 1119.0 882.0 coupa_0 31
552 51 1119.0 882.0 coupa_0 31
564 51 1119.0 882.0 coupa_0 31
576 51 1119.0 882.0 coupa_0 31
588 51 1119.0 882.0 coupa_0 31
600 51 1119.0 882.0 coupa_0 31
612 51 1119.0 882.0 coupa_0 31
624 51 1119.0 882.0 coupa_0 31
636 51 1119.0 882.0 coupa_0 31
648 51 1119.0 882.0 coupa_0 31
660 51 1119.0 882.0 coupa_0 31
672 51 1119.0 882.0 coupa_0 31
684 51 1119.0 882.0 coupa_0 31
696 51 1119.0 882.0 coupa_0 31
708 51 1119.0 882.0 coupa_0 31
720 51 1119.0 882.0 coupa_0 31
732 51 1119.0 882.0 coupa_0 31
504 52 944.0 886.5 coupa_0 32
516 52 944.0 886.5 coupa_0 32
528 52 944.0 886.5 coupa_0 32
540 52 944.0 886.5 coupa_0 32
552 52 944.0 886.5 coupa_0 32
564 52 944.0 886.5 coupa_0 32
576 52 944.0 886.5 coupa_0 32
588 52 944.0 886.5 coupa_0 32
600 52 944.0 886.5 coupa_0 32
612 52 944.0 886.5 coupa_0 32
624 52 944.0 886.5 coupa_0 32
636 52 944.0 886.5 coupa_0 32
648 52 944.0 886.5 coupa_0 32
660 52 944.0 886.5 coupa_0 32
672 52 944.0 886.5 coupa_0 32
684 52 944.0 886.5 coupa_0 32
